68 32 6138
.0
.1
.2
.3
.4
.5
.6
.7
.8
.9
.10
.11
.12
+0
+1
+2
+3
+4
+5
+6
+7
+8
+9
+10
+11
+12
+13
+14
+15
+16
+17
+18
l1
l2
l3
l4
l5
l6
l7
l8
l9
l10
l11
l12
l13
l14
l15
l16
l17
l18
e0
e1
e2
e3
e4
e5
e6
e7
e8
e9
e10
e11
e12
e13
e14
e15
e16
e17
32 50 0:0 2:1 13:0 14:2
41 58 3:17 7:7 30:3 20:7
41 59 3:7 8:17 20:3 30:8
41 59 3:17 8:7 30:3 20:8
41 60 4:7 8:17 20:4 30:8
41 60 4:17 8:7 30:4 20:8
41 61 5:7 6:17 20:5 30:6
41 61 5:17 6:7 30:5 20:6
41 62 7:7 8:17 20:7 30:8
41 62 7:17 8:7 30:7 20:8
41 63 7:7 9:17 20:7 30:9
41 63 7:17 9:7 30:7 20:9
41 64 9:7 10:17 20:9 30:10
41 64 9:17 10:7 30:9 20:10
41 65 10:7 11:17 20:10 30:11
41 65 10:17 11:7 30:10 20:11
41 66 10:7 12:17 20:10 30:12
41 66 10:17 12:7 30:10 20:12
41 67 11:7 12:17 20:11 30:12
41 67 11:17 12:7 30:11 20:12
41 50 0:8 2:18 21:0 31:2
41 50 0:18 2:8 31:0 21:2
41 51 1:8 2:18 21:1 31:2
41 51 1:18 2:8 31:1 21:2
41 52 1:8 3:18 21:1 31:3
41 52 1:18 3:8 31:1 21:3
41 53 1:8 4:18 21:1 31:4
41 53 1:18 4:8 31:1 21:4
41 54 1:8 5:18 21:1 31:5
41 54 1:18 5:8 31:1 21:5
41 55 2:8 5:18 21:2 31:5
41 55 2:18 5:8 31:2 21:5
41 56 2:8 6:18 21:2 31:6
41 56 2:18 6:8 31:2 21:6
41 57 3:8 4:18 21:3 31:4
41 57 3:18 4:8 31:3 21:4
41 58 3:8 7:18 21:3 31:7
41 58 3:18 7:8 31:3 21:7
41 59 3:8 8:18 21:3 31:8
41 59 3:18 8:8 31:3 21:8
41 60 4:8 8:18 21:4 31:8
41 60 4:18 8:8 31:4 21:8
41 61 5:8 6:18 21:5 31:6
41 61 5:18 6:8 31:5 21:6
41 62 7:8 8:18 21:7 31:8
41 62 7:18 8:8 31:7 21:8
41 63 7:8 9:18 21:7 31:9
41 63 7:18 9:8 31:7 21:9
41 64 9:8 10:18 21:9 31:10
41 64 9:18 10:8 31:9 21:10
41 65 10:8 11:18 21:10 31:11
41 65 10:18 11:8 31:10 21:11
41 66 10:8 12:18 21:10 31:12
41 66 10:18 12:8 31:10 21:12
41 67 11:8 12:18 21:11 31:12
41 67 11:18 12:8 31:11 21:12
42 50 0:0 2:11 13:0 24:2
42 50 0:11 2:0 24:0 13:2
42 51 1:0 2:11 13:1 24:2
42 51 1:11 2:0 24:1 13:2
42 52 1:0 3:11 13:1 24:3
42 52 1:11 3:0 24:1 13:3
42 53 1:0 4:11 13:1 24:4
42 53 1:11 4:0 24:1 13:4
42 54 1:0 5:11 13:1 24:5
42 54 1:11 5:0 24:1 13:5
42 55 2:0 5:11 13:2 24:5
42 55 2:11 5:0 24:2 13:5
42 56 2:0 6:11 13:2 24:6
42 56 2:11 6:0 24:2 13:6
42 57 3:0 4:11 13:3 24:4
42 57 3:11 4:0 24:3 13:4
42 58 3:0 7:11 13:3 24:7
42 58 3:11 7:0 24:3 13:7
42 59 3:0 8:11 13:3 24:8
42 59 3:11 8:0 24:3 13:8
42 60 4:0 8:11 13:4 24:8
42 60 4:11 8:0 24:4 13:8
42 61 5:0 6:11 13:5 24:6
42 61 5:11 6:0 24:5 13:6
42 62 7:0 8:11 13:7 24:8
42 62 7:11 8:0 24:7 13:8
42 63 7:0 9:11 13:7 24:9
42 63 7:11 9:0 24:7 13:9
42 64 9:0 10:11 13:9 24:10
42 64 9:11 10:0 24:9 13:10
42 65 10:0 11:11 13:10 24:11
42 65 10:11 11:0 24:10 13:11
42 66 10:0 12:11 13:10 24:12
42 66 10:11 12:0 24:10 13:12
42 67 11:0 12:11 13:11 24:12
42 67 11:11 12:0 24:11 13:12
42 50 0:1 2:12 14:0 25:2
42 50 0:12 2:1 25:0 14:2
42 51 1:1 2:12 14:1 25:2
42 51 1:12 2:1 25:1 14:2
42 52 1:1 3:12 14:1 25:3
42 52 1:12 3:1 25:1 14:3
42 53 1:1 4:12 14:1 25:4
42 53 1:12 4:1 25:1 14:4
42 54 1:1 5:12 14:1 25:5
42 54 1:12 5:1 25:1 14:5
42 55 2:1 5:12 14:2 25:5
42 55 2:12 5:1 25:2 14:5
42 56 2:1 6:12 14:2 25:6
42 56 2:12 6:1 25:2 14:6
42 57 3:1 4:12 14:3 25:4
42 57 3:12 4:1 25:3 14:4
42 58 3:1 7:12 14:3 25:7
42 58 3:12 7:1 25:3 14:7
42 59 3:1 8:12 14:3 25:8
42 59 3:12 8:1 25:3 14:8
42 60 4:1 8:12 14:4 25:8
42 60 4:12 8:1 25:4 14:8
42 61 5:1 6:12 14:5 25:6
42 61 5:12 6:1 25:5 14:6
42 62 7:1 8:12 14:7 25:8
42 62 7:12 8:1 25:7 14:8
42 63 7:1 9:12 14:7 25:9
42 63 7:12 9:1 25:7 14:9
42 64 9:1 10:12 14:9 25:10
42 64 9:12 10:1 25:9 14:10
42 65 10:1 11:12 14:10 25:11
42 65 10:12 11:1 25:10 14:11
42 66 10:1 12:12 14:10 25:12
42 66 10:12 12:1 25:10 14:12
42 67 11:1 12:12 14:11 25:12
42 67 11:12 12:1 25:11 14:12
42 50 0:2 2:13 15:0 26:2
42 50 0:13 2:2 26:0 15:2
42 51 1:2 2:13 15:1 26:2
42 51 1:13 2:2 26:1 15:2
42 52 1:2 3:13 15:1 26:3
42 52 1:13 3:2 26:1 15:3
42 53 1:2 4:13 15:1 26:4
42 53 1:13 4:2 26:1 15:4
42 54 1:2 5:13 15:1 26:5
42 54 1:13 5:2 26:1 15:5
42 55 2:2 5:13 15:2 26:5
42 55 2:13 5:2 26:2 15:5
42 56 2:2 6:13 15:2 26:6
42 56 2:13 6:2 26:2 15:6
42 57 3:2 4:13 15:3 26:4
42 57 3:13 4:2 26:3 15:4
42 58 3:2 7:13 15:3 26:7
42 58 3:13 7:2 26:3 15:7
42 59 3:2 8:13 15:3 26:8
42 59 3:13 8:2 26:3 15:8
42 60 4:2 8:13 15:4 26:8
42 60 4:13 8:2 26:4 15:8
42 61 5:2 6:13 15:5 26:6
42 61 5:13 6:2 26:5 15:6
42 62 7:2 8:13 15:7 26:8
42 62 7:13 8:2 26:7 15:8
42 63 7:2 9:13 15:7 26:9
42 63 7:13 9:2 26:7 15:9
42 64 9:2 10:13 15:9 26:10
42 64 9:13 10:2 26:9 15:10
42 65 10:2 11:13 15:10 26:11
42 65 10:13 11:2 26:10 15:11
42 66 10:2 12:13 15:10 26:12
42 66 10:13 12:2 26:10 15:12
42 67 11:2 12:13 15:11 26:12
42 67 11:13 12:2 26:11 15:12
42 50 0:3 2:14 16:0 27:2
42 50 0:14 2:3 27:0 16:2
42 51 1:3 2:14 16:1 27:2
42 51 1:14 2:3 27:1 16:2
42 52 1:3 3:14 16:1 27:3
42 52 1:14 3:3 27:1 16:3
42 53 1:3 4:14 16:1 27:4
42 53 1:14 4:3 27:1 16:4
42 54 1:3 5:14 16:1 27:5
42 54 1:14 5:3 27:1 16:5
42 55 2:3 5:14 16:2 27:5
42 55 2:14 5:3 27:2 16:5
42 56 2:3 6:14 16:2 27:6
42 56 2:14 6:3 27:2 16:6
42 57 3:3 4:14 16:3 27:4
42 57 3:14 4:3 27:3 16:4
42 58 3:3 7:14 16:3 27:7
42 58 3:14 7:3 27:3 16:7
42 59 3:3 8:14 16:3 27:8
42 59 3:14 8:3 27:3 16:8
42 60 4:3 8:14 16:4 27:8
42 60 4:14 8:3 27:4 16:8
42 61 5:3 6:14 16:5 27:6
42 61 5:14 6:3 27:5 16:6
42 62 7:3 8:14 16:7 27:8
42 62 7:14 8:3 27:7 16:8
42 63 7:3 9:14 16:7 27:9
42 63 7:14 9:3 27:7 16:9
42 64 9:3 10:14 16:9 27:10
42 64 9:14 10:3 27:9 16:10
42 65 10:3 11:14 16:10 27:11
42 65 10:14 11:3 27:10 16:11
42 66 10:3 12:14 16:10 27:12
42 66 10:14 12:3 27:10 16:12
42 67 11:3 12:14 16:11 27:12
42 67 11:14 12:3 27:11 16:12
42 50 0:4 2:15 17:0 28:2
42 50 0:15 2:4 28:0 17:2
42 51 1:4 2:15 17:1 28:2
42 51 1:15 2:4 28:1 17:2
42 52 1:4 3:15 17:1 28:3
42 52 1:15 3:4 28:1 17:3
42 53 1:4 4:15 17:1 28:4
42 53 1:15 4:4 28:1 17:4
42 54 1:4 5:15 17:1 28:5
42 54 1:15 5:4 28:1 17:5
42 55 2:4 5:15 17:2 28:5
42 55 2:15 5:4 28:2 17:5
42 56 2:4 6:15 17:2 28:6
42 56 2:15 6:4 28:2 17:6
42 57 3:4 4:15 17:3 28:4
42 57 3:15 4:4 28:3 17:4
42 58 3:4 7:15 17:3 28:7
42 58 3:15 7:4 28:3 17:7
42 59 3:4 8:15 17:3 28:8
42 59 3:15 8:4 28:3 17:8
42 60 4:4 8:15 17:4 28:8
42 60 4:15 8:4 28:4 17:8
42 61 5:4 6:15 17:5 28:6
42 61 5:15 6:4 28:5 17:6
42 62 7:4 8:15 17:7 28:8
42 62 7:15 8:4 28:7 17:8
42 63 7:4 9:15 17:7 28:9
42 63 7:15 9:4 28:7 17:9
42 64 9:4 10:15 17:9 28:10
42 64 9:15 10:4 28:9 17:10
42 65 10:4 11:15 17:10 28:11
42 65 10:15 11:4 28:10 17:11
42 66 10:4 12:15 17:10 28:12
42 66 10:15 12:4 28:10 17:12
42 67 11:4 12:15 17:11 28:12
42 67 11:15 12:4 28:11 17:12
42 50 0:5 2:16 18:0 29:2
42 50 0:16 2:5 29:0 18:2
42 51 1:5 2:16 18:1 29:2
42 51 1:16 2:5 29:1 18:2
42 52 1:5 3:16 18:1 29:3
42 52 1:16 3:5 29:1 18:3
42 53 1:5 4:16 18:1 29:4
42 53 1:16 4:5 29:1 18:4
42 54 1:5 5:16 18:1 29:5
42 54 1:16 5:5 29:1 18:5
42 55 2:5 5:16 18:2 29:5
42 55 2:16 5:5 29:2 18:5
42 56 2:5 6:16 18:2 29:6
42 56 2:16 6:5 29:2 18:6
42 57 3:5 4:16 18:3 29:4
42 57 3:16 4:5 29:3 18:4
42 58 3:5 7:16 18:3 29:7
42 58 3:16 7:5 29:3 18:7
42 59 3:5 8:16 18:3 29:8
42 59 3:16 8:5 29:3 18:8
42 60 4:5 8:16 18:4 29:8
42 60 4:16 8:5 29:4 18:8
42 61 5:5 6:16 18:5 29:6
42 61 5:16 6:5 29:5 18:6
42 62 7:5 8:16 18:7 29:8
42 62 7:16 8:5 29:7 18:8
42 63 7:5 9:16 18:7 29:9
42 63 7:16 9:5 29:7 18:9
42 64 9:5 10:16 18:9 29:10
42 64 9:16 10:5 29:9 18:10
42 65 10:5 11:16 18:10 29:11
42 65 10:16 11:5 29:10 18:11
42 66 10:5 12:16 18:10 29:12
42 66 10:16 12:5 29:10 18:12
42 67 11:5 12:16 18:11 29:12
42 67 11:16 12:5 29:11 18:12
42 50 0:6 2:17 19:0 30:2
42 50 0:17 2:6 30:0 19:2
42 51 1:6 2:17 19:1 30:2
42 51 1:17 2:6 30:1 19:2
42 52 1:6 3:17 19:1 30:3
42 52 1:17 3:6 30:1 19:3
42 53 1:6 4:17 19:1 30:4
42 53 1:17 4:6 30:1 19:4
42 54 1:6 5:17 19:1 30:5
42 54 1:17 5:6 30:1 19:5
42 55 2:6 5:17 19:2 30:5
42 55 2:17 5:6 30:2 19:5
42 56 2:6 6:17 19:2 30:6
42 56 2:17 6:6 30:2 19:6
42 57 3:6 4:17 19:3 30:4
42 57 3:17 4:6 30:3 19:4
42 58 3:6 7:17 19:3 30:7
42 58 3:17 7:6 30:3 19:7
42 59 3:6 8:17 19:3 30:8
42 59 3:17 8:6 30:3 19:8
42 60 4:6 8:17 19:4 30:8
42 60 4:17 8:6 30:4 19:8
42 61 5:6 6:17 19:5 30:6
42 61 5:17 6:6 30:5 19:6
42 62 7:6 8:17 19:7 30:8
42 62 7:17 8:6 30:7 19:8
42 63 7:6 9:17 19:7 30:9
42 63 7:17 9:6 30:7 19:9
42 64 9:6 10:17 19:9 30:10
42 64 9:17 10:6 30:9 19:10
42 65 10:6 11:17 19:10 30:11
42 65 10:17 11:6 30:10 19:11
42 66 10:6 12:17 19:10 30:12
42 66 10:17 12:6 30:10 19:12
42 67 11:6 12:17 19:11 30:12
42 67 11:17 12:6 30:11 19:12
42 50 0:7 2:18 20:0 31:2
42 50 0:18 2:7 31:0 20:2
42 51 1:7 2:18 20:1 31:2
42 51 1:18 2:7 31:1 20:2
42 52 1:7 3:18 20:1 31:3
42 52 1:18 3:7 31:1 20:3
42 53 1:7 4:18 20:1 31:4
42 53 1:18 4:7 31:1 20:4
42 54 1:7 5:18 20:1 31:5
42 54 1:18 5:7 31:1 20:5
42 55 2:7 5:18 20:2 31:5
42 55 2:18 5:7 31:2 20:5
42 56 2:7 6:18 20:2 31:6
42 56 2:18 6:7 31:2 20:6
42 57 3:7 4:18 20:3 31:4
42 57 3:18 4:7 31:3 20:4
42 58 3:7 7:18 20:3 31:7
42 58 3:18 7:7 31:3 20:7
42 59 3:7 8:18 20:3 31:8
42 59 3:18 8:7 31:3 20:8
42 60 4:7 8:18 20:4 31:8
42 60 4:18 8:7 31:4 20:8
42 61 5:7 6:18 20:5 31:6
42 61 5:18 6:7 31:5 20:6
42 62 7:7 8:18 20:7 31:8
42 62 7:18 8:7 31:7 20:8
42 63 7:7 9:18 20:7 31:9
42 63 7:18 9:7 31:7 20:9
42 64 9:7 10:18 20:9 31:10
42 64 9:18 10:7 31:9 20:10
42 65 10:7 11:18 20:10 31:11
42 65 10:18 11:7 31:10 20:11
42 66 10:7 12:18 20:10 31:12
42 66 10:18 12:7 31:10 20:12
42 67 11:7 12:18 20:11 31:12
42 67 11:18 12:7 31:11 20:12
43 50 0:0 2:12 13:0 25:2
43 50 0:12 2:0 25:0 13:2
43 51 1:0 2:12 13:1 25:2
43 51 1:12 2:0 25:1 13:2
43 52 1:0 3:12 13:1 25:3
43 52 1:12 3:0 25:1 13:3
43 53 1:0 4:12 13:1 25:4
43 53 1:12 4:0 25:1 13:4
43 54 1:0 5:12 13:1 25:5
43 54 1:12 5:0 25:1 13:5
43 55 2:0 5:12 13:2 25:5
43 55 2:12 5:0 25:2 13:5
43 56 2:0 6:12 13:2 25:6
43 56 2:12 6:0 25:2 13:6
43 57 3:0 4:12 13:3 25:4
43 57 3:12 4:0 25:3 13:4
43 58 3:0 7:12 13:3 25:7
43 58 3:12 7:0 25:3 13:7
43 59 3:0 8:12 13:3 25:8
43 59 3:12 8:0 25:3 13:8
43 60 4:0 8:12 13:4 25:8
43 60 4:12 8:0 25:4 13:8
43 61 5:0 6:12 13:5 25:6
43 61 5:12 6:0 25:5 13:6
43 62 7:0 8:12 13:7 25:8
43 62 7:12 8:0 25:7 13:8
43 63 7:0 9:12 13:7 25:9
43 63 7:12 9:0 25:7 13:9
43 64 9:0 10:12 13:9 25:10
43 64 9:12 10:0 25:9 13:10
43 65 10:0 11:12 13:10 25:11
43 65 10:12 11:0 25:10 13:11
43 66 10:0 12:12 13:10 25:12
43 66 10:12 12:0 25:10 13:12
43 67 11:0 12:12 13:11 25:12
43 67 11:12 12:0 25:11 13:12
43 50 0:1 2:13 14:0 26:2
43 50 0:13 2:1 26:0 14:2
43 51 1:1 2:13 14:1 26:2
43 51 1:13 2:1 26:1 14:2
43 52 1:1 3:13 14:1 26:3
43 52 1:13 3:1 26:1 14:3
43 53 1:1 4:13 14:1 26:4
43 53 1:13 4:1 26:1 14:4
43 54 1:1 5:13 14:1 26:5
43 54 1:13 5:1 26:1 14:5
43 55 2:1 5:13 14:2 26:5
43 55 2:13 5:1 26:2 14:5
43 56 2:1 6:13 14:2 26:6
43 56 2:13 6:1 26:2 14:6
43 57 3:1 4:13 14:3 26:4
43 57 3:13 4:1 26:3 14:4
43 58 3:1 7:13 14:3 26:7
43 58 3:13 7:1 26:3 14:7
43 59 3:1 8:13 14:3 26:8
43 59 3:13 8:1 26:3 14:8
43 60 4:1 8:13 14:4 26:8
43 60 4:13 8:1 26:4 14:8
43 61 5:1 6:13 14:5 26:6
43 61 5:13 6:1 26:5 14:6
43 62 7:1 8:13 14:7 26:8
43 62 7:13 8:1 26:7 14:8
43 63 7:1 9:13 14:7 26:9
43 63 7:13 9:1 26:7 14:9
43 64 9:1 10:13 14:9 26:10
43 64 9:13 10:1 26:9 14:10
43 65 10:1 11:13 14:10 26:11
43 65 10:13 11:1 26:10 14:11
43 66 10:1 12:13 14:10 26:12
43 66 10:13 12:1 26:10 14:12
43 67 11:1 12:13 14:11 26:12
43 67 11:13 12:1 26:11 14:12
43 50 0:2 2:14 15:0 27:2
43 50 0:14 2:2 27:0 15:2
43 51 1:2 2:14 15:1 27:2
43 51 1:14 2:2 27:1 15:2
43 52 1:2 3:14 15:1 27:3
43 52 1:14 3:2 27:1 15:3
43 53 1:2 4:14 15:1 27:4
43 53 1:14 4:2 27:1 15:4
43 54 1:2 5:14 15:1 27:5
43 54 1:14 5:2 27:1 15:5
43 55 2:2 5:14 15:2 27:5
43 55 2:14 5:2 27:2 15:5
43 56 2:2 6:14 15:2 27:6
43 56 2:14 6:2 27:2 15:6
43 57 3:2 4:14 15:3 27:4
43 57 3:14 4:2 27:3 15:4
43 58 3:2 7:14 15:3 27:7
43 58 3:14 7:2 27:3 15:7
43 59 3:2 8:14 15:3 27:8
43 59 3:14 8:2 27:3 15:8
43 60 4:2 8:14 15:4 27:8
43 60 4:14 8:2 27:4 15:8
43 61 5:2 6:14 15:5 27:6
43 61 5:14 6:2 27:5 15:6
43 62 7:2 8:14 15:7 27:8
43 62 7:14 8:2 27:7 15:8
43 63 7:2 9:14 15:7 27:9
43 63 7:14 9:2 27:7 15:9
43 64 9:2 10:14 15:9 27:10
43 64 9:14 10:2 27:9 15:10
43 65 10:2 11:14 15:10 27:11
43 65 10:14 11:2 27:10 15:11
43 66 10:2 12:14 15:10 27:12
43 66 10:14 12:2 27:10 15:12
43 67 11:2 12:14 15:11 27:12
43 67 11:14 12:2 27:11 15:12
43 50 0:3 2:15 16:0 28:2
43 50 0:15 2:3 28:0 16:2
43 51 1:3 2:15 16:1 28:2
43 51 1:15 2:3 28:1 16:2
43 52 1:3 3:15 16:1 28:3
43 52 1:15 3:3 28:1 16:3
43 53 1:3 4:15 16:1 28:4
43 53 1:15 4:3 28:1 16:4
43 54 1:3 5:15 16:1 28:5
43 54 1:15 5:3 28:1 16:5
43 55 2:3 5:15 16:2 28:5
43 55 2:15 5:3 28:2 16:5
43 56 2:3 6:15 16:2 28:6
43 56 2:15 6:3 28:2 16:6
43 57 3:3 4:15 16:3 28:4
43 57 3:15 4:3 28:3 16:4
43 58 3:3 7:15 16:3 28:7
43 58 3:15 7:3 28:3 16:7
43 59 3:3 8:15 16:3 28:8
43 59 3:15 8:3 28:3 16:8
43 60 4:3 8:15 16:4 28:8
43 60 4:15 8:3 28:4 16:8
43 61 5:3 6:15 16:5 28:6
43 61 5:15 6:3 28:5 16:6
43 62 7:3 8:15 16:7 28:8
43 62 7:15 8:3 28:7 16:8
43 63 7:3 9:15 16:7 28:9
43 63 7:15 9:3 28:7 16:9
43 64 9:3 10:15 16:9 28:10
43 64 9:15 10:3 28:9 16:10
43 65 10:3 11:15 16:10 28:11
43 65 10:15 11:3 28:10 16:11
43 66 10:3 12:15 16:10 28:12
43 66 10:15 12:3 28:10 16:12
43 67 11:3 12:15 16:11 28:12
43 67 11:15 12:3 28:11 16:12
43 50 0:4 2:16 17:0 29:2
43 50 0:16 2:4 29:0 17:2
43 51 1:4 2:16 17:1 29:2
43 51 1:16 2:4 29:1 17:2
43 52 1:4 3:16 17:1 29:3
43 52 1:16 3:4 29:1 17:3
43 53 1:4 4:16 17:1 29:4
43 53 1:16 4:4 29:1 17:4
43 54 1:4 5:16 17:1 29:5
43 54 1:16 5:4 29:1 17:5
43 55 2:4 5:16 17:2 29:5
43 55 2:16 5:4 29:2 17:5
43 56 2:4 6:16 17:2 29:6
43 56 2:16 6:4 29:2 17:6
43 57 3:4 4:16 17:3 29:4
43 57 3:16 4:4 29:3 17:4
43 58 3:4 7:16 17:3 29:7
43 58 3:16 7:4 29:3 17:7
43 59 3:4 8:16 17:3 29:8
43 59 3:16 8:4 29:3 17:8
43 60 4:4 8:16 17:4 29:8
43 60 4:16 8:4 29:4 17:8
43 61 5:4 6:16 17:5 29:6
43 61 5:16 6:4 29:5 17:6
43 62 7:4 8:16 17:7 29:8
43 62 7:16 8:4 29:7 17:8
43 63 7:4 9:16 17:7 29:9
43 63 7:16 9:4 29:7 17:9
43 64 9:4 10:16 17:9 29:10
43 64 9:16 10:4 29:9 17:10
43 65 10:4 11:16 17:10 29:11
43 65 10:16 11:4 29:10 17:11
43 66 10:4 12:16 17:10 29:12
43 66 10:16 12:4 29:10 17:12
43 67 11:4 12:16 17:11 29:12
43 67 11:16 12:4 29:11 17:12
43 50 0:5 2:17 18:0 30:2
43 50 0:17 2:5 30:0 18:2
43 51 1:5 2:17 18:1 30:2
43 51 1:17 2:5 30:1 18:2
43 52 1:5 3:17 18:1 30:3
43 52 1:17 3:5 30:1 18:3
43 53 1:5 4:17 18:1 30:4
43 53 1:17 4:5 30:1 18:4
43 54 1:5 5:17 18:1 30:5
43 54 1:17 5:5 30:1 18:5
43 55 2:5 5:17 18:2 30:5
43 55 2:17 5:5 30:2 18:5
43 56 2:5 6:17 18:2 30:6
43 56 2:17 6:5 30:2 18:6
43 57 3:5 4:17 18:3 30:4
43 57 3:17 4:5 30:3 18:4
43 58 3:5 7:17 18:3 30:7
43 58 3:17 7:5 30:3 18:7
43 59 3:5 8:17 18:3 30:8
43 59 3:17 8:5 30:3 18:8
43 60 4:5 8:17 18:4 30:8
43 60 4:17 8:5 30:4 18:8
43 61 5:5 6:17 18:5 30:6
43 61 5:17 6:5 30:5 18:6
43 62 7:5 8:17 18:7 30:8
43 62 7:17 8:5 30:7 18:8
43 63 7:5 9:17 18:7 30:9
43 63 7:17 9:5 30:7 18:9
43 64 9:5 10:17 18:9 30:10
43 64 9:17 10:5 30:9 18:10
43 65 10:5 11:17 18:10 30:11
43 65 10:17 11:5 30:10 18:11
43 66 10:5 12:17 18:10 30:12
43 66 10:17 12:5 30:10 18:12
43 67 11:5 12:17 18:11 30:12
43 67 11:17 12:5 30:11 18:12
43 50 0:6 2:18 19:0 31:2
43 50 0:18 2:6 31:0 19:2
43 51 1:6 2:18 19:1 31:2
43 51 1:18 2:6 31:1 19:2
43 52 1:6 3:18 19:1 31:3
43 52 1:18 3:6 31:1 19:3
43 53 1:6 4:18 19:1 31:4
43 53 1:18 4:6 31:1 19:4
43 54 1:6 5:18 19:1 31:5
43 54 1:18 5:6 31:1 19:5
43 55 2:6 5:18 19:2 31:5
43 55 2:18 5:6 31:2 19:5
43 56 2:6 6:18 19:2 31:6
43 56 2:18 6:6 31:2 19:6
43 57 3:6 4:18 19:3 31:4
43 57 3:18 4:6 31:3 19:4
43 58 3:6 7:18 19:3 31:7
43 58 3:18 7:6 31:3 19:7
43 59 3:6 8:18 19:3 31:8
43 59 3:18 8:6 31:3 19:8
43 60 4:6 8:18 19:4 31:8
43 60 4:18 8:6 31:4 19:8
43 61 5:6 6:18 19:5 31:6
43 61 5:18 6:6 31:5 19:6
43 62 7:6 8:18 19:7 31:8
43 62 7:18 8:6 31:7 19:8
43 63 7:6 9:18 19:7 31:9
43 63 7:18 9:6 31:7 19:9
43 64 9:6 10:18 19:9 31:10
43 64 9:18 10:6 31:9 19:10
43 65 10:6 11:18 19:10 31:11
43 65 10:18 11:6 31:10 19:11
43 66 10:6 12:18 19:10 31:12
43 66 10:18 12:6 31:10 19:12
43 67 11:6 12:18 19:11 31:12
43 67 11:18 12:6 31:11 19:12
44 50 0:0 2:13 13:0 26:2
44 50 0:13 2:0 26:0 13:2
44 51 1:0 2:13 13:1 26:2
44 51 1:13 2:0 26:1 13:2
44 52 1:0 3:13 13:1 26:3
44 52 1:13 3:0 26:1 13:3
44 53 1:0 4:13 13:1 26:4
44 53 1:13 4:0 26:1 13:4
44 54 1:0 5:13 13:1 26:5
44 54 1:13 5:0 26:1 13:5
44 55 2:0 5:13 13:2 26:5
44 55 2:13 5:0 26:2 13:5
44 56 2:0 6:13 13:2 26:6
44 56 2:13 6:0 26:2 13:6
44 57 3:0 4:13 13:3 26:4
44 57 3:13 4:0 26:3 13:4
44 58 3:0 7:13 13:3 26:7
44 58 3:13 7:0 26:3 13:7
44 59 3:0 8:13 13:3 26:8
44 59 3:13 8:0 26:3 13:8
44 60 4:0 8:13 13:4 26:8
44 60 4:13 8:0 26:4 13:8
44 61 5:0 6:13 13:5 26:6
44 61 5:13 6:0 26:5 13:6
44 62 7:0 8:13 13:7 26:8
44 62 7:13 8:0 26:7 13:8
44 63 7:0 9:13 13:7 26:9
44 63 7:13 9:0 26:7 13:9
44 64 9:0 10:13 13:9 26:10
44 64 9:13 10:0 26:9 13:10
44 65 10:0 11:13 13:10 26:11
44 65 10:13 11:0 26:10 13:11
44 66 10:0 12:13 13:10 26:12
44 66 10:13 12:0 26:10 13:12
44 67 11:0 12:13 13:11 26:12
44 67 11:13 12:0 26:11 13:12
44 50 0:1 2:14 14:0 27:2
44 50 0:14 2:1 27:0 14:2
44 51 1:1 2:14 14:1 27:2
44 51 1:14 2:1 27:1 14:2
44 52 1:1 3:14 14:1 27:3
44 52 1:14 3:1 27:1 14:3
44 53 1:1 4:14 14:1 27:4
44 53 1:14 4:1 27:1 14:4
44 54 1:1 5:14 14:1 27:5
44 54 1:14 5:1 27:1 14:5
44 55 2:1 5:14 14:2 27:5
44 55 2:14 5:1 27:2 14:5
44 56 2:1 6:14 14:2 27:6
44 56 2:14 6:1 27:2 14:6
44 57 3:1 4:14 14:3 27:4
44 57 3:14 4:1 27:3 14:4
44 58 3:1 7:14 14:3 27:7
44 58 3:14 7:1 27:3 14:7
44 59 3:1 8:14 14:3 27:8
44 59 3:14 8:1 27:3 14:8
44 60 4:1 8:14 14:4 27:8
44 60 4:14 8:1 27:4 14:8
44 61 5:1 6:14 14:5 27:6
44 61 5:14 6:1 27:5 14:6
44 62 7:1 8:14 14:7 27:8
44 62 7:14 8:1 27:7 14:8
44 63 7:1 9:14 14:7 27:9
44 63 7:14 9:1 27:7 14:9
44 64 9:1 10:14 14:9 27:10
44 64 9:14 10:1 27:9 14:10
44 65 10:1 11:14 14:10 27:11
44 65 10:14 11:1 27:10 14:11
44 66 10:1 12:14 14:10 27:12
44 66 10:14 12:1 27:10 14:12
44 67 11:1 12:14 14:11 27:12
44 67 11:14 12:1 27:11 14:12
44 50 0:2 2:15 15:0 28:2
44 50 0:15 2:2 28:0 15:2
44 51 1:2 2:15 15:1 28:2
44 51 1:15 2:2 28:1 15:2
44 52 1:2 3:15 15:1 28:3
44 52 1:15 3:2 28:1 15:3
44 53 1:2 4:15 15:1 28:4
44 53 1:15 4:2 28:1 15:4
44 54 1:2 5:15 15:1 28:5
44 54 1:15 5:2 28:1 15:5
44 55 2:2 5:15 15:2 28:5
44 55 2:15 5:2 28:2 15:5
44 56 2:2 6:15 15:2 28:6
44 56 2:15 6:2 28:2 15:6
44 57 3:2 4:15 15:3 28:4
44 57 3:15 4:2 28:3 15:4
44 58 3:2 7:15 15:3 28:7
44 58 3:15 7:2 28:3 15:7
44 59 3:2 8:15 15:3 28:8
44 59 3:15 8:2 28:3 15:8
44 60 4:2 8:15 15:4 28:8
